"listing_id","neighbourhood_cleansed","room_type","accommodates","number_of_reviews","review_scores_rating","host_is_superhost","total_days","total_occupied_days","occupancy_rate"
"51715205","Fresh Meadows","Private room",2,11,"4.73",True,"365","276","0.75616438356164383562"
"1079910993717982400","Bushwick","Entire home/apt",5,3,"4.67",False,"365","28","0.07671232876712328767"
"592736448808176674","Astoria","Entire home/apt",2,16,"5.00",True,"365","248","0.67945205479452054795"
"1901154","Harlem","Entire home/apt",2,24,"5.00",False,"365","1","0.00273972602739726027"
"43211533","Bedford-Stuyvesant","Private room",1,0,NULL,False,"365","0","0.00000000000000000000"
"1295697993602464014","Clinton Hill","Entire home/apt",2,0,NULL,False,"365","46","0.12602739726027397260"
"32392636","East Harlem","Entire home/apt",4,12,"4.42",False,"365","275","0.75342465753424657534"
"773726954569381317","Morningside Heights","Private room",2,1,"5.00",False,"365","1","0.00273972602739726027"
"44747739","Ditmars Steinway","Entire home/apt",2,3,"2.67",False,"365","365","1.00000000000000000000"
"792424049442672164","Far Rockaway","Private room",2,0,NULL,True,"365","85","0.23287671232876712329"
"45270476","Midtown","Entire home/apt",8,33,"4.42",False,"365","365","1.00000000000000000000"
"780262869862519343","Theater District","Entire home/apt",1,0,NULL,False,"365","1","0.00273972602739726027"
"8994197","Greenwich Village","Entire home/apt",2,2,"5.00",False,"365","365","1.00000000000000000000"
"9969565","Morningside Heights","Entire home/apt",4,0,NULL,False,"365","365","1.00000000000000000000"
"1125396587745754932","Springfield Gardens","Private room",2,0,NULL,False,"365","96","0.26301369863013698630"
"699799295716034636","South Ozone Park","Private room",2,28,"4.82",False,"365","0","0.00000000000000000000"
"1432844643387731608","East New York","Private room",2,1,"3.00",False,"365","186","0.50958904109589041096"
"897096495164150615","Crown Heights","Entire home/apt",2,23,"4.91",True,"365","197","0.53972602739726027397"
"46397667","Upper West Side","Private room",1,2,"5.00",False,"365","57","0.15616438356164383562"
"8663101","Upper West Side","Private room",2,95,"4.83",False,"365","365","1.00000000000000000000"
"35217816","Bedford-Stuyvesant","Entire home/apt",8,36,"4.50",False,"365","365","1.00000000000000000000"
"930978213389554305","Woodside","Private room",2,5,"4.80",False,"365","361","0.98904109589041095890"
"1031826486238321728","Chelsea","Entire home/apt",2,0,NULL,False,"365","93","0.25479452054794520548"
"31881336","Fordham","Private room",2,23,"4.83",True,"365","213","0.58356164383561643836"
"899119632256906495","Hollis","Entire home/apt",4,3,"5.00",False,"365","2","0.00547945205479452055"
"1562929061767332957","Upper East Side","Entire home/apt",2,0,NULL,False,"365","0","0.00000000000000000000"
"21098387","Hell's Kitchen","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"736086215467906691","Ridgewood","Private room",2,1,"2.00",False,"365","2","0.00547945205479452055"
"807410366379540471","Jamaica","Private room",2,0,NULL,False,"365","1","0.00273972602739726027"
"2440173","Hell's Kitchen","Entire home/apt",4,6,"4.00",False,"365","365","1.00000000000000000000"
"37056638","Howard Beach","Private room",1,23,"4.83",False,"365","276","0.75616438356164383562"
"2373238","Hell's Kitchen","Entire home/apt",2,224,"4.92",True,"365","154","0.42191780821917808219"
"40696690","Roosevelt Island","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"1177516630169566287","Fort Hamilton","Entire home/apt",4,94,"4.60",False,"365","31","0.08493150684931506849"
"54117644","Flatiron District","Private room",2,90,"4.43",False,"365","6","0.01643835616438356164"
"1110580750895991230","Theater District","Private room",2,743,"4.59",False,"365","78","0.21369863013698630137"
"973282193462234471","Flushing","Private room",5,1,"5.00",False,"365","143","0.39178082191780821918"
"41075946","Allerton","Entire home/apt",4,7,"4.57",False,"365","33","0.09041095890410958904"
"51262232","Greenpoint","Entire home/apt",2,51,"5.00",False,"365","365","1.00000000000000000000"
"968043184639361760","Bushwick","Private room",2,0,NULL,False,"365","96","0.26301369863013698630"
"811811665116059750","Williamsbridge","Entire home/apt",9,34,"4.85",True,"365","148","0.40547945205479452055"
"975923866742134317","Carroll Gardens","Entire home/apt",2,2,"5.00",False,"365","96","0.26301369863013698630"
"33498032","Sunset Park","Entire home/apt",2,17,"4.82",False,"365","365","1.00000000000000000000"
"709322814736031533","SoHo","Entire home/apt",5,12,"5.00",False,"365","185","0.50684931506849315068"
"715501176123029895","Concourse","Entire home/apt",2,0,NULL,False,"365","0","0.00000000000000000000"
"7004408","SoHo","Entire home/apt",2,166,"4.77",True,"365","21","0.05753424657534246575"
"8437115","East Harlem","Entire home/apt",2,4,"4.75",False,"365","365","1.00000000000000000000"
"1052202585325643259","Bedford-Stuyvesant","Entire home/apt",10,0,NULL,True,"365","96","0.26301369863013698630"
"38481108","Upper West Side","Entire home/apt",2,42,"4.76",True,"365","162","0.44383561643835616438"
"1112035529044283890","Midtown","Private room",2,4,"4.50",False,"365","16","0.04383561643835616438"
"1527653627426361123","Astoria","Private room",2,0,NULL,False,"365","0","0.00000000000000000000"
"25379703","West Village","Entire home/apt",2,74,"4.80",False,"365","365","1.00000000000000000000"
"852118","Crown Heights","Entire home/apt",4,93,"4.52",False,"365","186","0.50958904109589041096"
"1100062427775801661","Upper West Side","Entire home/apt",1,4,"4.50",True,"365","178","0.48767123287671232877"
"1228209537665417176","SoHo","Hotel room",8,1,"5.00",False,"365","47","0.12876712328767123288"
"814892634456211326","East Village","Entire home/apt",2,11,"4.91",False,"365","95","0.26027397260273972603"
"43488465","SoHo","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"1305867536067284125","Ditmars Steinway","Entire home/apt",6,0,NULL,False,"365","0","0.00000000000000000000"
"40332564","Crown Heights","Entire home/apt",2,10,"4.90",False,"365","365","1.00000000000000000000"
"11100541","Carroll Gardens","Entire home/apt",3,94,"4.67",True,"365","92","0.25205479452054794521"
"607527880077351661","Flatbush","Private room",1,1,"5.00",False,"365","0","0.00000000000000000000"
"34313601","Prospect Heights","Private room",2,325,"4.89",True,"365","45","0.12328767123287671233"
"1461705029500906699","Hell's Kitchen","Entire home/apt",1,0,NULL,True,"365","149","0.40821917808219178082"
"691905182126336286","Washington Heights","Private room",1,0,NULL,False,"365","306","0.83835616438356164384"
"807275444865070916","Corona","Private room",1,99,"4.73",False,"365","294","0.80547945205479452055"
"706367279048593468","Astoria","Entire home/apt",3,6,"4.83",False,"365","118","0.32328767123287671233"
"11910742","Chelsea","Entire home/apt",2,3,"2.33",False,"365","1","0.00273972602739726027"
"24919725","Midtown","Shared room",2,6,"4.83",False,"365","365","1.00000000000000000000"
"14595903","Clinton Hill","Private room",4,27,"4.81",False,"365","0","0.00000000000000000000"
"1344968680734473664","Theater District","Private room",4,2,"3.50",False,"365","20","0.05479452054794520548"
"41123624","Jamaica","Private room",2,22,"4.09",False,"365","244","0.66849315068493150685"
"1311039185852600517","Jamaica Hills","Private room",2,0,NULL,False,"365","0","0.00000000000000000000"
"1163907366323294743","Midtown","Entire home/apt",2,0,NULL,False,"365","2","0.00547945205479452055"
"34306797","South Slope","Entire home/apt",2,5,"4.20",False,"365","365","1.00000000000000000000"
"1483218921769348422","Boerum Hill","Entire home/apt",2,0,NULL,False,"365","127","0.34794520547945205479"
"26398894","Jamaica","Entire home/apt",11,38,"4.76",False,"365","98","0.26849315068493150685"
"699900472291364183","Chelsea","Entire home/apt",1,9,"5.00",True,"365","306","0.83835616438356164384"
"674077986881033952","Chelsea","Entire home/apt",2,58,"4.78",True,"365","324","0.88767123287671232877"
"12113494","Upper East Side","Entire home/apt",3,0,NULL,False,"365","365","1.00000000000000000000"
"1142697816285277796","Chelsea","Entire home/apt",2,1,"5.00",False,"365","364","0.99726027397260273973"
"1340579755776615161","Fort Hamilton","Entire home/apt",4,10,"4.50",False,"365","112","0.30684931506849315068"
"1167497202429395190","Midtown","Private room",1,0,NULL,False,"365","212","0.58082191780821917808"
"22411635","Williamsburg","Private room",2,36,"4.72",False,"365","365","1.00000000000000000000"
"31099129","East Harlem","Private room",2,5,"4.80",False,"365","365","1.00000000000000000000"
"1318093833438898841","Upper West Side","Entire home/apt",4,1,"4.00",False,"365","44","0.12054794520547945205"
"1338441705488554044","Kips Bay","Entire home/apt",2,0,NULL,False,"365","192","0.52602739726027397260"
"1442450","Bedford-Stuyvesant","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"44340470","Elmhurst","Private room",1,48,"4.92",False,"365","333","0.91232876712328767123"
"1111612207063541662","Theater District","Private room",4,10,"4.80",True,"365","238","0.65205479452054794521"
"9576278","Bedford-Stuyvesant","Private room",4,204,"4.56",False,"365","28","0.07671232876712328767"
"30425770","Queens Village","Private room",2,146,"4.75",False,"365","0","0.00000000000000000000"
"724518292928075902","Midtown","Entire home/apt",1,4,"4.75",False,"365","0","0.00000000000000000000"
"694405510672672330","Bedford-Stuyvesant","Private room",2,56,"4.84",True,"365","209","0.57260273972602739726"
"1044697636830705546","Fort Hamilton","Entire home/apt",4,112,"4.68",False,"365","113","0.30958904109589041096"
"13604994","Fort Hamilton","Entire home/apt",1,8,"5.00",False,"365","214","0.58630136986301369863"
"1071230531368875750","Bushwick","Private room",1,2,"4.50",False,"365","95","0.26027397260273972603"
"1223347524137350500","Astoria","Private room",1,0,NULL,False,"365","253","0.69315068493150684932"
"8523688","Williamsburg","Entire home/apt",2,2,"5.00",False,"365","365","1.00000000000000000000"
"1566326","Williamsburg","Entire home/apt",4,47,"4.80",False,"365","365","1.00000000000000000000"
"25914515","Ridgewood","Private room",2,1,"5.00",False,"365","365","1.00000000000000000000"
"6184855","Williamsburg","Entire home/apt",4,3,"4.67",False,"365","365","1.00000000000000000000"
"4549557","Harlem","Private room",4,3,"4.33",False,"365","2","0.00547945205479452055"
"1562544686249923732","Kips Bay","Entire home/apt",4,0,NULL,False,"365","0","0.00000000000000000000"
"1553784009833120616","East Village","Entire home/apt",2,0,NULL,True,"365","3","0.00821917808219178082"
"2165933","Theater District","Entire home/apt",3,2,"4.00",False,"365","27","0.07397260273972602740"
"50942802","Lower East Side","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"871541714366244485","Midtown","Private room",4,3,"5.00",False,"365","364","0.99726027397260273973"
"20149318","Bronxdale","Private room",2,36,"4.67",False,"365","365","1.00000000000000000000"
"22460669","Williamsburg","Private room",2,11,"4.91",False,"365","365","1.00000000000000000000"
"1309475998047965582","Midtown","Private room",8,18,"4.17",False,"365","205","0.56164383561643835616"
"49243212","Hell's Kitchen","Private room",8,70,"4.61",False,"365","341","0.93424657534246575342"
"1239374670682339156","Bedford-Stuyvesant","Entire home/apt",4,1,"5.00",True,"365","205","0.56164383561643835616"
"678331335413405358","Crown Heights","Entire home/apt",2,27,"4.89",True,"365","131","0.35890410958904109589"
"31119799","St. George","Private room",2,7,"4.00",False,"365","0","0.00000000000000000000"
"11840057","Lower East Side","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"1132610485988991075","Financial District","Private room",2,10,"4.80",False,"365","270","0.73972602739726027397"
"40173750","Flushing","Private room",2,2,"5.00",False,"365","365","1.00000000000000000000"
"27030076","Williamsburg","Private room",2,6,"5.00",False,"365","365","1.00000000000000000000"
"1375326797774208795","East Village","Entire home/apt",4,0,NULL,False,"365","146","0.40000000000000000000"
"647580","East Village","Entire home/apt",2,11,"4.44",False,"365","365","1.00000000000000000000"
"1328983561641406156","Theater District","Private room",1,0,NULL,False,"365","186","0.50958904109589041096"
"33269801","Jamaica","Private room",2,21,"4.62",False,"365","1","0.00273972602739726027"
"665096684159385562","East Flatbush","Entire home/apt",2,30,"4.97",False,"365","237","0.64931506849315068493"
"21783724","Park Slope","Entire home/apt",4,8,"4.88",False,"365","365","1.00000000000000000000"
"29516095","Fort Greene","Entire home/apt",4,72,"4.83",False,"365","365","1.00000000000000000000"
"53802072","Rosedale","Entire home/apt",4,5,"4.60",False,"365","275","0.75342465753424657534"
"38839113","Upper East Side","Entire home/apt",4,2,"5.00",False,"365","365","1.00000000000000000000"
"1171818396809847785","East Village","Entire home/apt",4,0,NULL,False,"365","96","0.26301369863013698630"
"30400465","Bedford-Stuyvesant","Private room",2,80,"4.91",False,"365","187","0.51232876712328767123"
"456457","Greenwich Village","Entire home/apt",4,6,"4.50",False,"365","365","1.00000000000000000000"
"7748044","Elmhurst","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"810759129656828106","Ditmars Steinway","Private room",2,81,"4.94",True,"365","116","0.31780821917808219178"
"27308432","Crown Heights","Entire home/apt",4,90,"4.99",True,"365","223","0.61095890410958904110"
"1183310711479885104","Midtown","Entire home/apt",2,0,NULL,False,"365","2","0.00547945205479452055"
"16974","East Harlem","Entire home/apt",8,291,"4.85",False,"365","96","0.26301369863013698630"
"45253125","Flatlands","Entire home/apt",3,102,"4.76",False,"365","29","0.07945205479452054795"
"966526373755872916","Hell's Kitchen","Entire home/apt",4,0,NULL,False,"365","205","0.56164383561643835616"
"1127744374249883129","Mariners Harbor","Private room",2,0,NULL,False,"365","0","0.00000000000000000000"
"41838215","Chelsea","Entire home/apt",2,2,"5.00",False,"365","365","1.00000000000000000000"
"984193535742296747","Kew Gardens Hills","Entire home/apt",1,0,NULL,False,"365","96","0.26301369863013698630"
"26313558","Upper West Side","Entire home/apt",4,19,"4.95",False,"365","365","1.00000000000000000000"
"1017073307219507479","Bedford-Stuyvesant","Private room",1,0,NULL,False,"365","96","0.26301369863013698630"
"3929669","Greenpoint","Entire home/apt",2,11,"5.00",False,"365","365","1.00000000000000000000"
"5269840","East Flatbush","Entire home/apt",4,89,"4.87",False,"365","2","0.00547945205479452055"
"1273897940988961625","Washington Heights","Private room",1,1,"3.00",False,"365","70","0.19178082191780821918"
"2793740","Lower East Side","Private room",2,0,NULL,False,"365","0","0.00000000000000000000"
"1228209782947268423","SoHo","Hotel room",2,1,"4.00",False,"365","33","0.09041095890410958904"
"1492997509108306331","Upper West Side","Entire home/apt",2,0,NULL,False,"365","0","0.00000000000000000000"
"47846567","East Flatbush","Private room",1,18,"5.00",True,"365","303","0.83013698630136986301"
"988345754563311046","Harlem","Entire home/apt",2,43,"4.37",False,"365","206","0.56438356164383561644"
"787060","Murray Hill","Private room",1,7,"4.83",False,"365","95","0.26027397260273972603"
"1196497724931928899","Upper West Side","Entire home/apt",3,5,"5.00",False,"365","191","0.52328767123287671233"
"4710310","Astoria","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"568782483385919603","Chinatown","Entire home/apt",4,120,"4.96",True,"365","245","0.67123287671232876712"
"1201402452557052662","Greenpoint","Entire home/apt",4,0,NULL,False,"365","82","0.22465753424657534247"
"35732634","East Flatbush","Private room",1,48,"4.42",False,"365","200","0.54794520547945205479"
"43044060","Inwood","Private room",1,0,NULL,False,"365","365","1.00000000000000000000"
"1126013019682421238","Williamsburg","Private room",2,0,NULL,False,"365","267","0.73150684931506849315"
"1259238929870324954","Woodside","Private room",1,0,NULL,False,"365","306","0.83835616438356164384"
"3600961","East Village","Entire home/apt",4,5,"4.60",False,"365","365","1.00000000000000000000"
"626119555061496226","Bedford-Stuyvesant","Private room",1,0,NULL,False,"365","365","1.00000000000000000000"
"21325259","Ditmars Steinway","Private room",2,141,"4.72",False,"365","181","0.49589041095890410959"
"1178333093852927243","Harlem","Entire home/apt",2,0,NULL,False,"365","2","0.00547945205479452055"
"44415270","Long Island City","Private room",1,0,NULL,False,"365","365","1.00000000000000000000"
"16778711","Prospect Heights","Entire home/apt",4,208,"4.90",True,"365","59","0.16164383561643835616"
"13359798","Astoria","Entire home/apt",2,16,"4.81",False,"365","365","1.00000000000000000000"
"21906858","Park Slope","Entire home/apt",2,2,"5.00",False,"365","365","1.00000000000000000000"
"1249409662573500520","Lower East Side","Entire home/apt",3,1,"5.00",False,"365","243","0.66575342465753424658"
"37360299","Forest Hills","Entire home/apt",2,5,"4.60",False,"365","365","1.00000000000000000000"
"50767112","Crown Heights","Private room",1,1,"3.00",False,"365","0","0.00000000000000000000"
"46644584","Midtown","Entire home/apt",3,1,"4.00",False,"365","365","1.00000000000000000000"
"3431922","Inwood","Private room",2,3,"4.67",False,"365","53","0.14520547945205479452"
"48427036","Sunnyside","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"1172259302904879588","Hell's Kitchen","Entire home/apt",2,1,"5.00",False,"365","204","0.55890410958904109589"
"941268454474275765","Carroll Gardens","Private room",2,88,"4.92",True,"365","66","0.18082191780821917808"
"8664611","West Brighton","Entire home/apt",4,230,"4.89",False,"365","14","0.03835616438356164384"
"27987152","East Flatbush","Private room",1,7,"4.57",False,"365","95","0.26027397260273972603"
"839373823395998459","Rosedale","Private room",2,24,"4.33",False,"365","95","0.26027397260273972603"
"1427140399104622977","Brownsville","Private room",1,1,"5.00",False,"365","117","0.32054794520547945205"
"928632961796271539","East Harlem","Entire home/apt",3,2,"4.00",True,"365","6","0.01643835616438356164"
"10127534","West Village","Entire home/apt",2,4,"4.75",False,"365","365","1.00000000000000000000"
"22514608","Harlem","Entire home/apt",2,420,"4.84",False,"365","0","0.00000000000000000000"
"827846475904191618","Flatbush","Private room",1,0,NULL,False,"365","1","0.00273972602739726027"
"16353473","Williamsburg","Private room",1,1,"5.00",False,"365","365","1.00000000000000000000"
"7893820","Williamsburg","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"8628425","Park Slope","Private room",1,62,"4.65",True,"365","59","0.16164383561643835616"
"53477095","Elmhurst","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"3895455","Crown Heights","Private room",1,3,"4.67",False,"365","365","1.00000000000000000000"
"7261928","Brownsville","Private room",2,86,"4.91",True,"365","287","0.78630136986301369863"
"1369642717614249425","Fort Hamilton","Entire home/apt",2,15,"4.20",False,"365","348","0.95342465753424657534"
"46527677","Nolita","Entire home/apt",2,63,"4.62",False,"365","303","0.83013698630136986301"
"566099298837722354","Springfield Gardens","Entire home/apt",2,32,"4.91",False,"365","197","0.53972602739726027397"
"48959233","Astoria","Entire home/apt",2,6,"5.00",False,"365","334","0.91506849315068493151"
"50102900","Upper West Side","Entire home/apt",2,1,"5.00",False,"365","365","1.00000000000000000000"
"663833807049084185","Greenpoint","Entire home/apt",2,0,NULL,False,"365","1","0.00273972602739726027"
"600113695273260585","Ridgewood","Private room",2,85,"4.95",True,"365","155","0.42465753424657534247"
"32470327","Flatbush","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"4853365","Crown Heights","Entire home/apt",4,14,"4.79",False,"365","365","1.00000000000000000000"
"36255541","Theater District","Entire home/apt",4,67,"4.84",False,"365","251","0.68767123287671232877"
"1184059411658290965","Chelsea","Entire home/apt",2,0,NULL,False,"365","2","0.00547945205479452055"
"1214487278089765906","Upper West Side","Entire home/apt",4,0,NULL,False,"365","365","1.00000000000000000000"
"809427195635289424","East Elmhurst","Entire home/apt",4,52,"4.96",True,"365","219","0.60000000000000000000"
"2092827","Williamsburg","Entire home/apt",4,8,"5.00",False,"365","71","0.19452054794520547945"
"974841259918740136","West Brighton","Private room",5,0,NULL,False,"365","7","0.01917808219178082192"
"613107065263042477","West Village","Entire home/apt",2,5,"4.80",False,"365","365","1.00000000000000000000"
"43315528","Little Italy","Entire home/apt",2,51,"4.80",False,"365","327","0.89589041095890410959"
"1018328802597527290","Washington Heights","Private room",2,0,NULL,False,"365","97","0.26575342465753424658"
"29509877","Midtown","Entire home/apt",6,179,"4.40",False,"365","39","0.10684931506849315068"
"686473912310673844","South Ozone Park","Private room",2,4,"4.00",False,"365","365","1.00000000000000000000"
"19314671","Greenpoint","Entire home/apt",2,30,"4.97",False,"365","365","1.00000000000000000000"
"4620962","Upper West Side","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"1262069500549467302","East Flatbush","Private room",1,4,"5.00",True,"365","96","0.26301369863013698630"
"990743032897097952","Hell's Kitchen","Entire home/apt",3,6,"4.83",False,"365","72","0.19726027397260273973"
"5094593","Bay Terrace","Private room",1,11,"4.91",True,"365","344","0.94246575342465753425"
"45701998","Bedford-Stuyvesant","Private room",2,33,"4.97",False,"365","1","0.00273972602739726027"
"24635041","Bushwick","Private room",2,1,"5.00",False,"365","365","1.00000000000000000000"
"808629343999219473","Midtown","Entire home/apt",2,0,NULL,False,"365","36","0.09863013698630136986"
"949224321229263998","Upper West Side","Entire home/apt",4,3,"3.00",False,"365","95","0.26027397260273972603"
"50230422","Bedford-Stuyvesant","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"10115137","East Flatbush","Entire home/apt",8,278,"4.67",False,"365","60","0.16438356164383561644"
"1366717321390111215","Bedford-Stuyvesant","Private room",2,0,NULL,False,"365","0","0.00000000000000000000"
"12987298","South Slope","Private room",2,8,"4.88",False,"365","365","1.00000000000000000000"
"45768037","Murray Hill","Entire home/apt",3,0,NULL,False,"365","9","0.02465753424657534247"
"1131177509430293941","Midtown","Private room",2,0,NULL,False,"365","66","0.18082191780821917808"
"834851134880546221","Crown Heights","Private room",2,98,"4.78",False,"365","34","0.09315068493150684932"
"1547316511547629858","Ridgewood","Private room",2,0,NULL,False,"365","0","0.00000000000000000000"
"1158056628085190794","Tompkinsville","Private room",1,4,"5.00",True,"365","238","0.65205479452054794521"
"45752267","Chinatown","Entire home/apt",2,53,"4.72",False,"365","306","0.83835616438356164384"
"37296583","Longwood","Private room",1,8,"4.25",False,"365","365","1.00000000000000000000"
"53907439","Elmhurst","Entire home/apt",4,1,"5.00",False,"365","365","1.00000000000000000000"
"31135051","Queens Village","Private room",1,7,"4.29",False,"365","365","1.00000000000000000000"
"1371766688510448601","Edenwald","Private room",2,0,NULL,False,"365","0","0.00000000000000000000"
"1253045441873124439","Astoria","Entire home/apt",4,59,"4.97",True,"365","106","0.29041095890410958904"
"1153567629778120197","Crown Heights","Entire home/apt",6,38,"4.39",False,"365","193","0.52876712328767123288"
"12955940","Fordham","Private room",1,2,"4.50",False,"365","365","1.00000000000000000000"
"38285454","Bedford-Stuyvesant","Private room",1,10,"4.70",False,"365","0","0.00000000000000000000"
"24097816","Upper East Side","Entire home/apt",4,0,NULL,False,"365","365","1.00000000000000000000"
"16313547","Little Italy","Entire home/apt",2,9,"4.67",False,"365","0","0.00000000000000000000"
"629464147569786562","Flushing","Private room",2,5,"4.40",False,"365","365","1.00000000000000000000"
"803382479124958259","Norwood","Private room",6,0,NULL,False,"365","0","0.00000000000000000000"
"1097851403485558562","East Harlem","Private room",2,0,NULL,False,"365","122","0.33424657534246575342"
"4480308","Lower East Side","Entire home/apt",2,23,"4.65",False,"365","365","1.00000000000000000000"
"49923953","Bushwick","Private room",2,216,"4.80",True,"365","251","0.68767123287671232877"
"1272434694535964064","Chinatown","Private room",1,0,NULL,False,"365","321","0.87945205479452054795"
"30213410","Elmhurst","Private room",1,5,"4.40",False,"365","365","1.00000000000000000000"
"1230013531084210418","Prospect-Lefferts Gardens","Entire home/apt",4,36,"5.00",True,"365","27","0.07397260273972602740"
"1476160898751556999","East Flatbush","Entire home/apt",6,1,"5.00",True,"365","37","0.10136986301369863014"
"10576404","Upper East Side","Entire home/apt",2,30,"4.77",False,"365","365","1.00000000000000000000"
"36834575","Williamsburg","Entire home/apt",4,10,"4.60",False,"365","365","1.00000000000000000000"
"32759322","East Harlem","Private room",2,5,"5.00",False,"365","365","1.00000000000000000000"
"53040065","Kips Bay","Entire home/apt",2,2,"4.00",False,"365","365","1.00000000000000000000"
"9282987","Park Slope","Entire home/apt",5,4,"4.75",False,"365","365","1.00000000000000000000"
"1409397865059641938","Midtown","Entire home/apt",2,0,NULL,False,"365","207","0.56712328767123287671"
"21700378","Williamsburg","Entire home/apt",1,28,"5.00",False,"365","365","1.00000000000000000000"
"886123887345983404","Coney Island","Private room",2,7,"5.00",True,"365","0","0.00000000000000000000"
"53722444","Unionport","Private room",2,5,"4.00",False,"365","0","0.00000000000000000000"
"9414237","Park Slope","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"1452909969350952812","Hell's Kitchen","Entire home/apt",1,0,NULL,True,"365","207","0.56712328767123287671"
"14090133","Coney Island","Entire home/apt",2,2,"5.00",False,"365","365","1.00000000000000000000"
"28256958","Boerum Hill","Private room",2,0,NULL,False,"365","365","1.00000000000000000000"
"34788810","Midtown","Private room",1,1,"5.00",False,"365","365","1.00000000000000000000"
"1164534747213002769","Hell's Kitchen","Entire home/apt",2,0,NULL,False,"365","2","0.00547945205479452055"
"579526088606923025","East Flatbush","Private room",1,0,NULL,False,"365","0","0.00000000000000000000"
"885055802653396959","Sea Gate","Entire home/apt",4,2,"5.00",True,"365","365","1.00000000000000000000"
"50508230","Sunset Park","Private room",1,10,"5.00",False,"365","365","1.00000000000000000000"
"689633473864030187","Bedford-Stuyvesant","Private room",1,0,NULL,False,"365","0","0.00000000000000000000"
"45105690","Kensington","Private room",2,59,"4.20",False,"365","365","1.00000000000000000000"
"1373885383064613750","Upper East Side","Entire home/apt",4,0,NULL,False,"365","0","0.00000000000000000000"
"714528192914014329","Midtown","Private room",2,0,NULL,False,"365","269","0.73698630136986301370"
"1100802109442151724","Bedford-Stuyvesant","Private room",1,0,NULL,False,"365","61","0.16712328767123287671"
"49629345","Harlem","Entire home/apt",4,6,"4.83",False,"365","298","0.81643835616438356164"
"1336189897341389326","Mott Haven","Private room",2,0,NULL,True,"365","267","0.73150684931506849315"
"977754993026073103","Midtown","Private room",2,134,"4.64",False,"365","76","0.20821917808219178082"
"847465090794164037","Washington Heights","Private room",1,0,NULL,False,"365","365","1.00000000000000000000"
"32858895","Hell's Kitchen","Entire home/apt",2,7,"4.86",False,"365","365","1.00000000000000000000"
"14027756","Nolita","Entire home/apt",4,1,"5.00",False,"365","365","1.00000000000000000000"
"4216435","Kingsbridge","Entire home/apt",2,0,NULL,False,"365","365","1.00000000000000000000"
"1389910716908432327","Financial District","Entire home/apt",6,10,"5.00",True,"365","274","0.75068493150684931507"
"39922527","Tribeca","Private room",3,1,"5.00",True,"365","365","1.00000000000000000000"
"1209395778771475659","SoHo","Private room",2,4,"4.50",True,"365","221","0.60547945205479452055"
"12831418","Harlem","Private room",1,8,"4.88",False,"365","365","1.00000000000000000000"
"3868100","Lower East Side","Entire home/apt",3,21,"4.76",False,"365","365","1.00000000000000000000"
"13109949","Bedford-Stuyvesant","Private room",2,2,"4.50",False,"365","365","1.00000000000000000000"
"17958414","Bensonhurst","Entire home/apt",5,77,"4.32",False,"365","1","0.00273972602739726027"
"12055540","Prospect-Lefferts Gardens","Entire home/apt",1,0,NULL,False,"365","365","1.00000000000000000000"
"20522971","Harlem","Entire home/apt",6,5,"5.00",False,"365","365","1.00000000000000000000"
"48939308","Harlem","Entire home/apt",3,0,NULL,False,"365","365","1.00000000000000000000"
"981936893723440768","East New York","Entire home/apt",4,0,NULL,False,"365","0","0.00000000000000000000"
"762544570846570665","Concourse Village","Entire home/apt",7,26,"4.65",True,"365","0","0.00000000000000000000"
"10386341","Bedford-Stuyvesant","Private room",2,542,"4.87",True,"365","230","0.63013698630136986301"
"597375402315843266","Springfield Gardens","Private room",3,5,"5.00",False,"365","365","1.00000000000000000000"
"50317248","Prospect Heights","Private room",1,5,"4.80",False,"365","365","1.00000000000000000000"
"886856156430249385","Hell's Kitchen","Private room",2,133,"4.80",True,"365","237","0.64931506849315068493"
"1190415652281018854","SoHo","Entire home/apt",2,0,NULL,False,"365","2","0.00547945205479452055"
"991618199083891050","Park Slope","Private room",1,2,"3.00",False,"365","96","0.26301369863013698630"
"46006972","Bedford-Stuyvesant","Private room",2,4,"3.75",False,"365","1","0.00273972602739726027"
"1391808961768828055","Brooklyn Heights","Entire home/apt",2,0,NULL,True,"365","3","0.00821917808219178082"
"21736598","Williamsburg","Entire home/apt",3,7,"4.43",True,"365","365","1.00000000000000000000"
"795129805832705812","Bedford-Stuyvesant","Private room",2,1,"5.00",True,"365","235","0.64383561643835616438"
